session_id,timestamp,country,device_category,source,page_path,avg_session_duration_sec,bounce_rate,conversions,new_user,page_views,unique_page_views
SESS-333660,2025-10-31 08:27:15,United States,Mobile,Organic Search,/product/fashion,468.1,0.386,0,Yes,4,3
SESS-333661,2025-04-28 13:10:27,India,Desktop,Paid Search,/home,106.9,0.534,0,Yes,2,1
SESS-333662,2025-04-08 08:48:45,Germany,Mobile,Organic Search,/home,154.8,0.547,0,Yes,1,1
SESS-333663,2025-02-06 09:39:08,India,Desktop,organic search  ,/home,138.5,0.342,0,Yes,2,1
SESS-333664,2025-04-21 05:44:47,United States,Mobile,Paid Search,/deals,171.0,0.645,0,Yes,2,1
SESS-333665,2025-09-08 01:29:04,United States,Mobile,Paid Search,/deals,147.1,0.494,0,No,3,2
SESS-333666,2025-12-01 17:50:26,Australia,Desktop,Referral,/checkout,132.2,0.359,0,No,3,2
SESS-333667,2025-07-11 04:37:59,India,Tablet,Direct,/deals,379.6,0.368,0,Yes,5,3
SESS-333668,2025-09-27 16:37:06,United States,Mobile,Organic Search,/search,538.1,0.421,0,Yes,1,1
SESS-333669,2025-09-19 08:37:08,United Kingdom,Mobile,direct  ,/account,190.0,0.405,0,Yes,1,1
SESS-333670,2025-03-27 14:16:12,India,Desktop,Organic Search,/deals,70.3,0.306,0,Yes,2,1
SESS-333671,2025-09-02 08:41:31,Canada,Desktop,Referral,/checkout,76.6,0.425,0,No,1,1
SESS-333672,2025-03-11 18:38:36,Mexico,Mobile,Organic Search,/search,245.1,0.468,0,No,1,1
SESS-333673,2025-09-01 08:29:24,Japan,Desktop,Direct,/cart,247.1,0.294,0,Yes,3,2
SESS-333674,2025-03-12 15:56:49,United States,Tablet,Organic Search,/checkout,122.5,0.326,0,No,4,3
SESS-333675,2025-08-16 11:49:41,Canada,Mobile,Direct,/account,397.1,0.39,0,Yes,4,2
SESS-333676,2025-02-18 13:15:40,United States,Desktop,Paid Search,/product/home-kitchen,132.3,0.543,0,No,1,1
SESS-333677,2025-09-08 23:52:11,Other,Tablet,Organic Search,/home,20.2,0.448,0,No,1,1
SESS-333678,2025-03-10 07:55:13,India,Desktop,Paid Search,/product/electronics,60.9,0.385,0,Yes,2,1
SESS-333679,2025-03-20 04:26:03,India,Desktop,Direct,/product/fashion,60.0,0.472,0,No,1,1
SESS-333680,2025-12-15 00:28:56,United States,Mobile,Organic Search,/cart,69.1,0.569,0,Yes,1,1
SESS-333681,2025-02-28 17:26:47,Germany,Mobile,Email,/cart,102.5,0.453,0,Yes,1,1
SESS-333682,2025-08-30 19:47:04,United States,Mobile,Organic Search,/deals,43.2,0.409,1,Yes,1,1
SESS-333683,2025-02-20 11:57:55,Mexico,Tablet,Direct,/deals,20.1,0.414,0,No,1,1
SESS-333684,2025-06-27 08:24:18,India,Mobile,Organic Search,/cart,15.5,0.478,0,Yes,2,1
SESS-333685,2025-08-11 06:11:15,United States,Desktop,Direct,/cart,,0.301,0,No,3,2
SESS-333686,2025-11-09 02:59:39,United States,Desktop,Organic Search,/product/electronics,67.2,0.227,0,No,4,3
SESS-333687,2025-04-08 03:33:30,United States,Mobile,Organic Search,/home,63.1,0.548,0,Yes,2,1
SESS-333688,2025-05-12 17:44:40,United States,Desktop,Organic Search,/product/fashion,119.4,0.325,0,No,4,3
SESS-333689,2025-01-16 05:09:53,India,Mobile,Email,/home,131.7,0.37,0,Yes,2,1
SESS-333690,2025-01-30 13:08:47,India,Mobile,Organic Search,/product/home-kitchen,30.3,0.457,0,No,1,1
SESS-333691,2025-10-19 23:30:49,United Kingdom,Mobile,social  ,/checkout,88.6,0.481,0,Yes,1,1
SESS-333692,2025-01-23 23:06:51,United States,Desktop,Email,/product/electronics,94.7,0.254,0,Yes,1,1
SESS-333693,2025-02-19 12:06:34,Germany,Desktop,Organic Search,/home,223.9,0.508,0,No,3,1
SESS-333694,2025-06-10 09:46:40,United States,Mobile,Email,/product/fashion,188.6,0.364,0,Yes,4,3
SESS-333695,2025-12-28 21:51:10,Brazil,Desktop,Organic Search,/home,12.8,0.277,0,Yes,2,1
SESS-333696,2025-12-06 08:46:29,United States,Mobile,Direct,/home,131.4,0.29,0,Yes,3,2
SESS-333697,2025-04-09 12:38:25,Other,Desktop,Social,/deals,85.4,0.465,0,Yes,3,2
SESS-333698,2025-05-15 01:55:34,Mexico,Desktop,Paid Search,/deals,470.2,0.325,0,No,3,2
SESS-333699,2025-05-22 09:52:11,United States,Mobile,Direct,/product/electronics,74.3,0.485,0,No,1,1
SESS-333700,2025-03-15 06:26:28,United States,Desktop,Organic Search,/product/fashion,408.8,0.322,0,No,5,4
SESS-333701,2025-06-30 20:07:46,Brazil,Mobile,Direct,/deals,116.8,0.45,0,Yes,1,1
SESS-333702,2025-06-27 16:41:18,United States,Mobile,Direct,/product/electronics,210.1,0.396,0,Yes,4,3
SESS-333703,2025-02-25 05:27:06,India,Mobile,Organic Search,/product/fashion,201.1,0.545,0,Yes,4,3
SESS-333704,2025-10-19 10:19:01,Australia,Desktop,Direct,/deals,148.0,0.318,0,No,3,2
SESS-333705,2025-06-25 07:51:05,Other,Mobile,Organic Search,/deals,145.4,0.521,0,Yes,1,1
SESS-333706,2025-10-31 00:42:06,United States,Tablet,Paid Search,/cart,172.8,0.47,0,Yes,1,1
SESS-333707,2025-08-10 14:44:36,United States,Tablet,Social,/account,50.6,0.57,0,Yes,1,1
SESS-333708,2025-03-13 00:04:39,India,Desktop,Direct,/cart,459.9,0.183,0,No,3,2
SESS-333709,2025-03-01 00:53:23,France,Mobile,Direct,/search,239.8,0.403,0,Yes,1,1
SESS-333710,2025-11-23 00:10:48,France,Mobile,Organic Search,/home,45.4,0.449,0,Yes,1,1
SESS-333711,2025-01-10 00:07:02,Australia,Mobile,Paid Search,/home,162.8,0.64,0,No,1,1
SESS-333712,2025-09-28 06:08:28,United Kingdom,Mobile,Email,/cart,100.1,0.258,0,Yes,1,1
SESS-333713,2025-07-11 22:42:29,Brazil,Desktop,Paid Search,/deals,58.1,0.445,0,No,3,2
SESS-333714,2025-03-15 07:44:58,Japan,Mobile,Organic Search,/product/fashion,152.7,0.568,0,Yes,2,1
SESS-333715,2025-04-28 18:11:43,Canada,Desktop,Paid Search,/product/home-kitchen,20.0,0.415,0,Yes,1,1
SESS-333716,2025-05-13 18:25:24,United States,Mobile,Direct,/deals,113.8,0.413,0,Yes,1,1
SESS-333717,2025-04-28 11:58:55,United States,Desktop,Direct,/checkout,169.9,0.32,0,Yes,2,1
SESS-333718,2025-04-16 07:15:37,France,Mobile,Social,/product/fashion,47.3,0.572,0,Yes,2,1
SESS-333719,2025-08-29 14:35:22,United States,Mobile,Direct,/checkout,30.6,0.46,0,Yes,1,1
SESS-333720,2025-12-14 16:33:34,India,Desktop,Organic Search,/home,100.6,0.369,0,No,3,2
SESS-333721,2025-05-16 12:17:52,United States,Desktop,Email,/product/home-kitchen,107.5,0.2,0,Yes,3,2
SESS-333722,2025-04-07 02:33:41,India,Desktop,Social,/home,546.8,0.429,0,Yes,1,1
SESS-333723,2025-12-08 13:18:40,Mexico,Desktop,Paid Search,/home,153.5,0.28,0,Yes,6,4
SESS-333724,2025-03-30 01:46:32,United States,Mobile,Direct,/product/fashion,82.3,0.396,0,Yes,6,5
SESS-333725,2025-05-09 12:57:00,Brazil,Mobile,direct  ,/product/electronics,40.0,0.227,0,Yes,3,2
SESS-333726,2025-01-28 20:06:13,Other,Mobile,Organic Search,/product/home-kitchen,55.4,0.526,0,Yes,2,1
SESS-333727,2025-11-08 20:53:02,Brazil,Mobile,Organic Search,/product/home-kitchen,151.0,0.492,0,Yes,1,1
SESS-333728,2025-06-15 14:04:23,United States,Desktop,Paid Search,/product/fashion,112.5,0.37,0,No,3,2
SESS-333729,2025-02-20 09:48:37,United States,Mobile,Organic Search,/product/electronics,16.7,,0,No,1,1
SESS-333730,2025-07-23 04:45:03,United Kingdom,Desktop,Referral,/checkout,58.7,0.338,0,No,2,1
SESS-333731,2025-12-15 18:58:21,India,Mobile,Social,/deals,222.0,0.635,0,No,1,1
SESS-333732,2025-04-25 11:42:01,United Kingdom,Mobile,Paid Search,/product/electronics,111.5,0.654,0,Yes,1,1
SESS-333733,2025-03-30 03:02:49,United States,Desktop,Email,/deals,41.3,0.338,0,No,1,1
SESS-333734,2025-01-21 02:01:23,United States,Tablet,Direct,/product/fashion,162.8,0.389,1,No,1,1
SESS-333735,2025-02-05 12:51:05,Brazil,Mobile,Organic Search,/deals,179.8,0.476,0,Yes,1,1
SESS-333736,2025-05-18 20:25:33,Canada,Tablet,Social,/home,151.1,0.52,0,Yes,3,2
SESS-333737,2025-02-11 05:54:27,Other,Mobile,Direct,/cart,111.4,0.41,0,Yes,1,1
SESS-333738,2025-04-09 21:38:52,Other,Mobile,Organic Search,/product/fashion,52.2,0.501,0,Yes,1,1
SESS-333739,2025-12-10 08:30:09,United States,Mobile,Direct,/search,197.4,0.479,0,Yes,1,1
SESS-333740,2025-05-05 20:40:03,Japan,Desktop,Referral,/product/fashion,206.9,0.337,0,Yes,5,3
SESS-333741,2025-08-10 13:48:24,India,Mobile,Paid Search,/cart,121.3,0.229,0,Yes,5,3
SESS-333742,2025-12-20 07:07:19,United States,Mobile,Referral,/cart,140.8,0.52,0,Yes,1,1
SESS-333743,2025-11-06 13:24:59,Canada,Mobile,Social,/cart,136.5,0.706,0,Yes,3,1
SESS-333744,2025-11-06 17:55:27,India,Desktop,Paid Search,/product/electronics,111.7,0.427,0,Yes,1,1
SESS-333745,2025-08-13 23:40:35,United States,Desktop,Organic Search,/home,161.5,0.451,0,Yes,2,1
SESS-333746,2025-08-13 04:32:49,India,Mobile,Direct,/product/home-kitchen,110.4,0.314,0,Yes,2,1
SESS-333747,2025-10-12 20:55:10,United States,Desktop,Direct,/product/electronics,53.8,0.424,0,Yes,3,2
SESS-333748,2025-12-11 22:10:31,India,Tablet,Organic Search,/product/electronics,87.5,0.419,0,No,2,1
SESS-333749,2025-12-12 10:10:18,United States,Desktop,Social,/product/fashion,156.7,0.46,0,No,1,1
SESS-333750,2025-07-12 15:46:30,Mexico,Mobile,Direct,/search,221.6,0.424,0,Yes,1,1
SESS-333751,2025-08-31 03:13:00,India,Desktop,Referral,/product/fashion,53.4,0.299,0,Yes,1,1
SESS-333752,2025-02-25 05:27:00,India,Mobile,Direct,/product/electronics,371.8,0.376,1,Yes,3,2
SESS-333753,2025-04-18 20:04:46,Canada,Mobile,Email,/account,224.9,0.46,0,No,1,1
SESS-333754,2025-01-14 13:42:25,United States,Mobile,Paid Search,/deals,25.1,0.501,0,Yes,1,1
SESS-333755,2025-10-19 23:16:31,United States,Mobile,Email,/product/home-kitchen,101.1,0.422,0,Yes,1,1
SESS-333756,2025-08-01 08:09:07,Japan,Desktop,Direct,/product/fashion,537.8,0.392,0,No,9,8
SESS-333757,2025-07-31 07:06:09,India,Tablet,Direct,/home,143.2,0.438,0,Yes,1,1
SESS-333758,2025-03-03 17:49:35,United Kingdom,Mobile,direct  ,/product/home-kitchen,174.2,0.426,0,Yes,1,1
SESS-333759,2025-08-24 04:21:53,Brazil,Desktop,Paid Search,/home,159.3,0.583,0,Yes,1,1
SESS-333760,2025-04-21 10:22:46,Other,Mobile,Direct,/product/fashion,130.8,0.332,0,Yes,3,1
SESS-333761,2025-08-04 08:58:57,India,Mobile,Organic Search,/cart,184.4,0.435,0,Yes,3,2
SESS-333762,2025-10-28 20:39:04,Mexico,Mobile,Organic Search,/product/electronics,237.5,0.447,0,No,1,1
SESS-333763,2025-06-27 09:10:13,India,Mobile,Paid Search,/home,124.1,0.451,0,No,1,1
SESS-333764,2025-01-02 10:23:02,Australia,Tablet,Social,/cart,207.1,0.667,0,Yes,1,1
SESS-333765,2025-04-13 14:12:16,France,Mobile,direct  ,/home,79.4,0.434,0,Yes,1,1
SESS-333766,2025-06-17 09:47:48,India,Mobile,social  ,/cart,28.6,0.652,0,Yes,1,1
SESS-333767,2025-12-14 17:52:59,Germany,Desktop,Direct,/search,375.4,0.315,0,No,3,2
SESS-333768,2025-03-27 00:59:28,Canada,Desktop,Paid Search,/checkout,211.1,0.262,0,No,2,1
SESS-333769,2025-09-07 15:39:12,United States,Mobile,Social,/home,106.2,0.75,0,Yes,1,1
SESS-333770,2025-06-07 21:56:47,India,Desktop,Paid Search,/account,99.1,0.488,1,No,1,1
SESS-333771,2025-04-03 09:52:04,India,Mobile,Social,/deals,44.7,0.732,0,Yes,1,1
SESS-333772,2025-08-11 14:21:01,India,Mobile,Organic Search,/deals,378.1,0.404,0,No,1,1
SESS-333773,2025-10-01 07:27:04,France,Mobile,Direct,/search,524.7,0.398,0,No,3,1
SESS-333774,2025-09-26 08:59:57,United States,Desktop,Social,/search,56.2,0.434,0,Yes,1,1
SESS-333775,2025-07-03 11:57:07,Japan,Desktop,Referral,/product/electronics,8.9,0.434,0,Yes,1,1
SESS-333776,2025-11-18 11:05:16,United States,Mobile,Organic Search,/product/home-kitchen,101.2,0.548,0,Yes,1,1
SESS-333777,2025-04-12 00:13:21,India,Mobile,Referral,/product/fashion,234.3,0.418,0,No,2,1
SESS-333778,2025-05-11 05:20:26,India,Desktop,Organic Search,/home,28.5,0.366,0,Yes,4,2
SESS-333779,2025-05-18 04:05:03,United Kingdom,Desktop,Email,/product/home-kitchen,162.4,0.222,0,Yes,1,1
SESS-333780,2025-08-06 21:00:25,Brazil,Desktop,Paid Search,/deals,162.4,0.294,0,Yes,4,3
SESS-333781,2025-03-04 18:40:24,United States,Desktop,Direct,/home,83.7,0.242,0,Yes,3,2
SESS-333782,2025-08-30 07:13:02,United States,Mobile,Paid Search,/product/electronics,175.7,0.686,0,Yes,1,1
SESS-333783,2025-06-23 04:11:54,United States,Tablet,Organic Search,/search,272.2,0.505,0,No,2,1
SESS-333784,2025-03-21 09:19:22,Mexico,Desktop,Organic Search,/search,35.6,0.347,0,Yes,3,2
SESS-333785,2025-03-09 04:55:48,United States,Mobile,Social,/checkout,106.4,0.542,0,No,1,1
SESS-333786,2025-05-04 08:01:59,India,Mobile,Organic Search,/home,99.9,0.573,0,Yes,1,1
SESS-333787,2025-05-12 01:16:33,Other,Mobile,Paid Search,/home,261.5,0.591,0,Yes,1,1
SESS-333788,2025-05-02 13:57:26,United States,Mobile,Referral,/checkout,88.7,0.555,0,Yes,1,1
SESS-333789,2025-01-16 05:40:55,Japan,Desktop,Paid Search,/product/electronics,27.8,0.376,0,Yes,3,2
SESS-333790,2025-08-07 05:27:39,United Kingdom,Mobile,Organic Search,/product/electronics,166.3,0.387,0,Yes,6,4
SESS-333791,2025-09-12 22:49:42,United Kingdom,Mobile,Referral,/home,184.5,0.488,0,No,2,1
SESS-333792,2025-07-05 00:08:20,India,Desktop,Paid Search,/product/fashion,263.8,0.475,0,Yes,1,1
SESS-333793,2025-01-09 09:59:47,France,Desktop,Social,/product/fashion,150.1,0.562,0,Yes,1,1
SESS-333794,2025-11-18 00:08:59,Canada,Mobile,Direct,/product/books,156.1,0.373,0,Yes,2,1
SESS-333795,2025-01-07 05:23:02,United States,Mobile,Paid Search,/product/fashion,123.3,0.542,0,Yes,2,1
SESS-333796,2025-12-16 03:13:49,United States,Tablet,Direct,/deals,64.1,0.262,0,Yes,5,3
SESS-333797,2025-11-08 03:03:59,France,Mobile,Direct,/product/electronics,415.1,0.393,0,Yes,6,4
SESS-333798,2025-02-13 23:14:04,United States,Mobile,Paid Search,/account,123.5,0.621,0,Yes,1,1
SESS-333799,2025-09-23 23:31:48,Canada,Desktop,Direct,/cart,789.9,0.35,0,Yes,5,3
SESS-333800,2025-12-15 02:21:29,Canada,Desktop,Social,/product/electronics,38.5,0.59,0,No,1,1
SESS-333801,2025-01-14 08:28:32,Australia,Desktop,Paid Search,/deals,102.6,0.477,0,Yes,1,1
SESS-333802,2025-08-01 08:17:24,Germany,Mobile,Social,/deals,,0.558,0,Yes,2,1
SESS-333803,2025-01-19 20:00:00,United States,Desktop,Paid Search,/product/fashion,59.7,0.457,0,No,1,1
SESS-333804,2025-10-27 14:51:05,India,Mobile,Organic Search,/cart,148.5,0.467,0,Yes,1,1
SESS-333805,2025-07-11 10:47:06,India,Desktop,Organic Search,/search,26.3,0.36,0,No,4,2
SESS-333806,2025-10-25 12:21:06,India,Desktop,Direct,/product/home-kitchen,279.7,0.184,0,Yes,8,6
SESS-333807,2025-09-14 09:04:56,Other,Desktop,Referral,/deals,138.6,0.373,0,Yes,1,1
SESS-333808,2025-08-22 07:52:44,United States,Mobile,Paid Search,/home,100.3,0.408,1,Yes,1,1
SESS-333809,2025-10-04 01:14:35,India,Mobile,Paid Search,/cart,154.7,0.632,0,No,2,1
SESS-333810,2025-10-19 14:40:32,Germany,Desktop,Email,/account,192.2,0.197,0,No,3,2
SESS-333811,2025-05-25 04:51:21,Other,Desktop,Social,/home,84.3,0.525,0,No,1,1
SESS-333812,2025-09-25 13:56:22,Japan,Desktop,Organic Search,/product/electronics,60.6,0.353,0,No,2,1
SESS-333813,2025-04-12 20:01:29,Japan,Mobile,Social,/product/fashion,154.9,0.607,0,Yes,1,1
SESS-333814,2025-06-18 01:38:52,Brazil,Tablet,Direct,/checkout,125.6,0.275,0,No,2,1
SESS-333815,2025-08-01 10:52:54,Japan,Mobile,Organic Search,/product/home-kitchen,207.2,0.406,0,No,2,1
SESS-333816,2025-02-16 11:27:41,Japan,Desktop,Email,/cart,195.8,0.338,0,Yes,3,2
SESS-333817,2025-10-02 23:03:29,Mexico,Mobile,organic search  ,/product/electronics,222.9,0.418,0,Yes,2,1
SESS-333818,2025-12-14 10:25:24,Australia,Mobile,Organic Search,/home,172.1,0.592,0,Yes,1,1
SESS-333819,2025-07-03 18:12:50,Mexico,Desktop,email  ,/deals,352.0,0.402,1,Yes,1,1
SESS-333820,2025-05-13 14:41:01,Other,Desktop,Organic Search,/deals,343.5,0.34,0,No,6,3
SESS-333821,2025-08-14 06:23:08,United States,Mobile,Organic Search,/account,483.2,0.436,0,Yes,1,1
SESS-333822,2025-01-04 01:10:31,United Kingdom,Mobile,Organic Search,/product/fashion,143.3,0.451,0,Yes,1,1
SESS-333823,2025-01-17 09:30:16,Canada,Mobile,Organic Search,/checkout,89.6,0.546,0,Yes,1,1
SESS-333824,2025-05-10 16:36:16,India,Desktop,Organic Search,/account,270.0,,0,No,1,1
SESS-333825,2025-11-15 22:17:29,United States,Mobile,Organic Search,/product/fashion,303.8,0.613,0,No,2,1
SESS-333826,2025-02-11 08:20:11,United States,Mobile,Organic Search,/product/electronics,28.7,0.406,0,Yes,1,1
SESS-333827,2025-12-26 12:18:21,Brazil,Mobile,Paid Search,/checkout,219.3,0.65,0,Yes,1,1
SESS-333828,2025-07-03 13:08:37,India,Desktop,Referral,/product/electronics,51.9,0.418,0,No,1,1
SESS-333829,2025-11-24 11:38:25,United States,Desktop,Social,/product/fashion,166.6,0.51,0,Yes,2,1
SESS-333830,2025-04-05 16:57:33,United Kingdom,Tablet,Email,/home,335.1,0.291,0,No,3,2
SESS-333831,2025-12-23 12:08:43,India,Desktop,Organic Search,/home,31.0,0.389,0,No,4,3
SESS-333832,2025-01-21 18:15:12,India,Desktop,Organic Search,/product/home-kitchen,136.2,0.508,0,No,2,1
SESS-333833,2025-10-11 00:06:53,Australia,Desktop,Email,/product/fashion,152.4,0.286,0,No,2,1
SESS-333834,2025-05-23 05:47:37,United States,Tablet,Organic Search,/search,66.3,0.383,0,Yes,5,4
SESS-333835,2025-10-08 01:37:15,Brazil,Tablet,Paid Search,/product/fashion,,0.442,0,Yes,2,1
SESS-333836,2025-10-15 11:34:49,Australia,Mobile,Paid Search,/home,243.1,0.451,0,Yes,2,1
SESS-333837,2025-03-27 08:57:53,France,Desktop,Paid Search,/checkout,7.4,0.407,0,Yes,3,2
SESS-333838,2025-04-21 05:23:27,Mexico,Desktop,Social,/checkout,419.2,0.546,0,Yes,3,2
SESS-333839,2025-12-24 04:12:56,India,Mobile,Direct,/product/electronics,64.0,0.354,0,Yes,1,1
SESS-333840,2025-08-10 09:47:02,Japan,Desktop,organic search  ,/product/electronics,305.0,0.359,0,No,6,4
SESS-333841,2025-08-08 07:25:24,Brazil,Mobile,Referral,/home,247.5,0.437,0,No,1,1
SESS-333842,2025-02-22 14:55:28,Other,Desktop,Social,/cart,143.6,0.473,0,Yes,1,1
SESS-333843,2025-05-13 18:42:29,India,Tablet,Organic Search,/product/electronics,198.0,0.47,0,Yes,3,2
SESS-333844,2025-10-01 22:25:22,Other,Mobile,Organic Search,/home,36.7,0.537,0,Yes,1,1
SESS-333845,2025-09-28 16:53:13,United States,Tablet,Direct,/product/electronics,126.3,0.307,0,Yes,4,3
SESS-333846,2025-07-16 09:00:54,Brazil,Mobile,Direct,/home,46.8,0.355,0,No,3,1
SESS-333847,2025-04-24 04:42:02,Mexico,Desktop,Paid Search,/product/fashion,127.1,0.455,0,Yes,1,1
SESS-333848,2025-02-02 19:53:49,United States,Mobile,Organic Search,/deals,130.5,0.366,0,No,4,3
SESS-333849,2025-08-03 01:49:59,United Kingdom,Desktop,Paid Search,/product/electronics,176.4,0.371,0,Yes,2,1
SESS-333850,2025-02-03 07:26:12,India,Mobile,Direct,/home,194.4,0.462,0,No,1,1
SESS-333851,2025-05-27 23:12:48,United States,Desktop,Email,/product/fashion,212.9,0.331,0,Yes,5,4
SESS-333852,2025-02-17 14:52:09,United Kingdom,Desktop,Paid Search,/checkout,71.2,0.307,0,Yes,5,3
SESS-333853,2025-03-24 09:19:08,Australia,Mobile,Social,/cart,124.9,0.585,0,Yes,1,1
SESS-333854,2025-10-22 07:57:47,India,Desktop,Social,/home,32.1,0.49,0,Yes,1,1
SESS-333855,2025-02-19 19:43:53,Germany,Desktop,Social,/home,24.6,0.5,0,Yes,2,1
SESS-333856,2025-10-13 22:02:20,Mexico,Mobile,Referral,/product/fashion,152.8,0.385,0,No,1,1
SESS-333857,2025-01-12 06:21:34,United States,Desktop,Direct,/cart,152.9,0.247,0,Yes,1,1
SESS-333858,2025-03-16 22:47:03,Mexico,Mobile,Social,/search,132.6,0.653,0,No,2,1
SESS-333859,2025-04-15 02:11:01,Other,Mobile,Organic Search,/deals,25.2,0.46,0,Yes,1,1
SESS-333860,2025-12-20 10:42:43,India,Mobile,Organic Search,/product/fashion,259.3,0.438,0,Yes,1,1
SESS-333861,2025-11-13 20:00:27,Brazil,Desktop,Direct,/product/electronics,46.1,0.359,0,Yes,2,1
SESS-333862,2025-06-26 00:06:50,Australia,Desktop,Referral,/home,200.2,0.421,0,Yes,2,1
SESS-333863,2025-01-18 06:42:52,United States,Mobile,Direct,/product/home-kitchen,82.5,0.334,1,No,2,1
SESS-333864,2025-02-21 16:49:56,United States,Mobile,Organic Search,/cart,256.8,0.552,0,Yes,2,1
SESS-333865,2025-07-28 06:47:48,India,Tablet,organic search  ,/search,154.5,0.441,0,Yes,1,1
SESS-333866,2025-06-07 03:42:07,Other,Mobile,Direct,/account,21.5,0.386,0,No,1,1
SESS-333867,2025-09-26 19:02:36,United Kingdom,Mobile,Organic Search,/deals,200.1,0.52,0,Yes,1,1
SESS-333868,2025-09-25 08:10:30,Australia,Mobile,Social,/deals,59.7,0.714,0,Yes,1,1
SESS-333869,2025-03-11 03:22:24,India,Mobile,Organic Search,/home,133.3,0.334,0,No,4,2
SESS-333870,2025-05-15 08:32:12,United States,Mobile,Organic Search,/search,106.5,0.512,0,Yes,1,1
SESS-333871,2025-11-20 18:30:14,United Kingdom,Desktop,Paid Search,/deals,41.4,0.319,0,No,2,1
SESS-333872,2025-11-26 07:09:13,Germany,Mobile,Direct,/product/fashion,38.9,0.353,0,No,5,4
SESS-333873,2025-11-02 04:45:52,Mexico,Mobile,Paid Search,/search,89.4,0.613,0,Yes,2,1
SESS-333874,2025-01-03 18:46:10,Canada,Desktop,Paid Search,/cart,32.2,0.471,0,No,2,1
SESS-333875,2025-10-24 00:19:44,Canada,Mobile,Organic Search,/search,174.6,0.362,0,No,3,1
SESS-333876,2025-12-05 10:49:23,India,Mobile,Organic Search,/deals,249.1,0.52,0,Yes,1,1
SESS-333877,2025-03-29 18:23:01,India,Mobile,Organic Search,/product/electronics,29.6,0.461,0,No,1,1
SESS-333878,2025-03-03 14:39:37,Australia,Mobile,Social,/product/books,51.8,0.602,0,Yes,1,1
SESS-333879,2025-11-30 20:10:15,United States,Desktop,Social,/cart,88.6,0.676,0,Yes,2,1
SESS-333880,2025-09-21 10:56:12,India,Tablet,Referral,/product/home-kitchen,94.0,0.421,0,Yes,2,1
SESS-333881,2025-10-24 02:09:47,Canada,Mobile,Direct,/deals,10.1,0.464,0,Yes,1,1
SESS-333882,2025-07-02 00:39:35,Other,Mobile,Organic Search,/deals,93.4,0.507,0,Yes,1,1
SESS-333883,2025-04-20 06:13:51,Australia,Mobile,Email,/home,275.9,0.47,0,Yes,1,1
SESS-333884,2025-11-02 10:25:10,Germany,Mobile,Organic Search,/cart,147.1,0.502,0,No,2,1
SESS-333885,2025-08-11 09:52:16,Other,Desktop,Direct,/deals,52.9,0.227,0,Yes,2,1
SESS-333886,2025-09-10 01:50:32,Canada,Desktop,Direct,/deals,50.4,0.182,0,Yes,4,3
SESS-333887,2025-03-07 14:44:34,India,Mobile,Referral,/product/electronics,133.7,0.395,0,No,5,4
SESS-333888,2025-01-27 15:08:14,United States,Mobile,Referral,/product/home-kitchen,36.8,0.498,0,Yes,2,1
SESS-333889,2025-03-19 19:52:51,India,Mobile,direct  ,/cart,175.9,0.455,0,No,1,1
SESS-333890,2025-11-30 14:08:15,United States,Tablet,Paid Search,/checkout,104.1,0.496,0,Yes,1,1
SESS-333891,2025-09-26 02:11:45,United States,Desktop,Social,/home,37.8,0.614,0,Yes,1,1
SESS-333892,2025-02-27 05:05:47,Australia,Mobile,Paid Search,/product/home-kitchen,263.7,0.575,0,Yes,1,1
SESS-333893,2025-08-26 11:35:35,Brazil,Mobile,Paid Search,/product/electronics,81.9,,0,No,1,1
SESS-333894,2025-06-19 19:28:53,United States,Mobile,Referral,/deals,96.7,,0,Yes,2,1
SESS-333895,2025-04-23 18:51:04,Other,Desktop,Email,/product/electronics,150.5,0.254,0,No,2,1
SESS-333896,2025-04-06 12:36:19,Japan,Mobile,Organic Search,/product/home-kitchen,60.7,0.37,0,Yes,5,3
SESS-333897,2025-05-02 12:50:23,Germany,Mobile,Organic Search,/home,109.3,0.362,0,No,2,1
SESS-333898,2025-04-05 18:49:57,Germany,Desktop,Direct,/product/electronics,361.1,0.281,0,No,2,1
SESS-333899,2025-03-08 17:49:48,India,Mobile,Direct,/product/fashion,209.7,0.485,0,No,1,1
SESS-333900,2025-01-11 06:15:03,India,Desktop,Organic Search,/product/electronics,182.8,0.5,0,Yes,1,1
SESS-333901,2025-06-22 13:42:39,United States,Desktop,Organic Search,/product/home-kitchen,145.6,0.382,0,No,6,3
SESS-333902,2025-06-09 14:05:12,Other,Mobile,Direct,/home,230.2,0.297,0,Yes,1,1
SESS-333903,2025-07-05 10:58:27,Other,Desktop,Email,/home,141.7,0.359,0,Yes,3,2
SESS-333904,2025-04-11 06:34:04,India,Desktop,Paid Search,/product/home-kitchen,402.2,0.367,0,Yes,5,3
SESS-333905,2025-10-10 14:00:34,Mexico,Mobile,Referral,/search,174.3,0.297,0,No,1,1
SESS-333906,2025-01-26 11:03:41,Brazil,Desktop,Paid Search,/home,170.7,,0,Yes,3,2
SESS-333907,2025-11-09 05:26:01,Australia,Mobile,Direct,/product/electronics,245.2,0.28,0,No,4,3
SESS-333908,2025-07-17 14:52:45,Other,Desktop,Referral,/product/books,156.3,0.284,0,No,6,5
SESS-333909,2025-10-07 07:20:04,Canada,Desktop,Organic Search,/product/home-kitchen,98.4,0.294,0,No,1,1
